42876.03125	2.9398E+01
42876.04167	2.9504E+01
42876.05209	2.9377E+01
42876.0625	2.9419E+01
42876.07292	2.9334E+01
42876.08334	2.9207E+01
42876.09375	2.9058E+01
42876.10417	2.8866E+01
42876.11459	2.8844E+01
42876.125	2.8866E+01
42876.13542	2.8908E+01
42876.14584	2.8972E+01
42876.15625	2.9015E+01
42876.16667	2.8908E+01
42876.17709	2.8930E+01
42876.1875	2.8844E+01
42876.19792	2.8823E+01
42876.20834	2.8844E+01
42876.21875	2.8694E+01
42876.22917	2.8608E+01
42876.23959	2.8587E+01
42876.25	2.8608E+01
42876.26042	2.8522E+01
42876.27084	2.8630E+01
42876.28125	2.8436E+01
42876.29167	2.8501E+01
42876.30209	2.8371E+01
42876.3125	2.8328E+01
42876.32292	2.8285E+01
42876.33334	2.8263E+01
42876.34375	2.8198E+01
42876.35417	2.8133E+01
42876.36459	2.8177E+01
42876.375	2.8068E+01
42876.38542	2.8090E+01
42876.39584	2.8025E+01
42876.40625	2.8090E+01
42876.41667	2.7938E+01
42876.42709	2.7829E+01
42876.4375	2.7786E+01
42876.44792	2.7807E+01
42876.45834	2.7764E+01
42876.46875	2.7895E+01
42876.47917	2.7829E+01
42876.48959	2.7851E+01
42876.5	2.7829E+01
42876.51042	2.7698E+01
42876.52084	2.7698E+01
42876.53125	2.7764E+01
42876.54167	2.7698E+01
42876.55209	2.7655E+01
42876.5625	2.7523E+01
42876.57292	2.7370E+01
42876.58334	2.7436E+01
42876.59375	2.7480E+01
42876.60417	2.7414E+01
42876.61459	2.7414E+01
42876.625	2.7172E+01
42876.63542	2.7039E+01
42876.64584	2.6973E+01
42876.65625	2.7017E+01
42876.66667	2.6951E+01
42876.67709	2.6951E+01
42876.6875	2.7039E+01
42876.69792	2.6951E+01
42876.70834	2.7039E+01
42876.71875	2.6951E+01
42876.72917	2.6951E+01
42876.73959	2.6840E+01
42876.75	2.6729E+01
42876.76042	2.6640E+01
42876.77084	2.6417E+01
42876.78125	2.6305E+01
42876.79167	2.6238E+01
42876.80209	2.6305E+01
42876.8125	2.6103E+01
